Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Amazon_login_001,Chrome 120.0.0.0,DDT_Amazon_login_001 test case is used in the test suite,,30-01-2024 16:40:40,30-01-2024 16:41:30,49.877s,FAILED
,,,,,,,
Test Cases/DataDrivenTesting/Validate_searchfield_TC_002,Chrome 120.0.0.0,validating the search field with with different inputs,,30-01-2024 16:41:18,30-01-2024 16:41:30,11.431s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,30-01-2024 16:41:18,30-01-2024 16:41:20,1.859s,PASSED
"navigateToUrl(""https://www.amazon.com/"")",Chrome 120.0.0.0,,,30-01-2024 16:41:20,30-01-2024 16:41:21,1.034s,PASSED
delay(3),Chrome 120.0.0.0,,,30-01-2024 16:41:21,30-01-2024 16:41:24,3.003s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/SearchField/Page_Amazon.com. Spend less. Smile more/select_All Departments""), category, false)",Chrome 120.0.0.0,,,30-01-2024 16:41:24,30-01-2024 16:41:30,5.449s,FAILED
