Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_LOGIN_SearchField,Chrome 121.0.0.0,,,31-01-2024 17:48:43,31-01-2024 17:49:02,18.722s,FAILED
,,,,,,,
Test Cases/AmazonLogin_Page/TC_Amazon_login_001,Chrome 121.0.0.0,Data driven testing to login into Amazon website,,31-01-2024 17:48:44,31-01-2024 17:49:02,18.501s,FAILED
"openBrowser("""")",Chrome 121.0.0.0,,,31-01-2024 17:48:44,31-01-2024 17:48:46,2.523s,PASSED
"navigateToUrl(""https://www.amazon.com/"")",Chrome 121.0.0.0,,,31-01-2024 17:48:46,31-01-2024 17:48:48,1.658s,PASSED
"click(findTestObject(""Object Repository/DDT_Amazon_Login_001_OR/Page_Amazon.com. Spend less. Smile more/span_Hello, sign in""))",Chrome 121.0.0.0,,,31-01-2024 17:48:48,31-01-2024 17:48:58,9.655s,PASSED
"setText(findTestObject(""DDT_Amazon_Login_001_OR/Page_Amazon Sign-In/input_email""), USERNAME)",Chrome 121.0.0.0,,,31-01-2024 17:48:58,31-01-2024 17:48:59,1.486s,PASSED
"click(findTestObject(""Object Repository/DDT_Amazon_Login_001_OR/Page_Amazon Sign-In/inputcontinue""))",Chrome 121.0.0.0,,,31-01-2024 17:48:59,31-01-2024 17:49:02,2.612s,PASSED
"setEncryptedText(findTestObject(""Object Repository/DDT_Amazon_Login_001_OR/Page_Amazon Sign-In/input_password""), PASSWORD)",Chrome 121.0.0.0,,,31-01-2024 17:49:02,31-01-2024 17:49:02,0.315s,FAILED
